News,Label
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
किसान कह 26 जनवर किसान ट्रैक्टर रैल निकाल वह गणतंत्र दिवस परेड असर नह होग पढ़ बड़ा ख़बर,1
21 साल का भरत जाधव कथित ऊंच जात का आदम सिर्फ़ इसल पीट क्योंक उनक सरनेम कथित ऊंच जात वाल सरनेम जैस,1
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
विदेश राजनयिक कह रह चीन ओल का क़दम हैरान सीनियर यूरोपियन डिप्लोमैट कह महामार का प्रधानमंत्र ओल का क़दम चीन नाराज़,1
अमेरिक रह वाल भारतीय छठ पूज पर्व मन न्य जर्स मनालापन लेक का किनार चार दिन चल वाल छठ पर्व मन जा,1
दुनिया का अमीर मुकेश अंबानी जेफ़ बेजो आमने - सामने बिग बाज़ारबिग बाज़ार फ़्यूचर ग्रुप दुनिया का सबसे अमीर शख़्स अमेज़ॉन का जेफ़ बेजो भारत का सबसे अमीर रिलायंस का मुकेश अंबानी का आखिर दाँव लगा कर ठन,1
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
सोशल मीडिया वायरल तस्वीर दरअसल आप गली - मोहल्ला आप घर अचानक कट्टरपंथी जिहादी भीड़ आ जा यह बच उपाय आप पास इलाज बुलडोजर,0
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
ब्रिटेन एशिय मुस्लिम समुदाय का क्य चल पड़ रह खक़ास कैंपेन,1
पाकिस्तान पुराना वीडियो गलत संदर्भ वायरल लोग फल सामान न ले हम खिल वीडियो रुक नहीं,0
मम बनर्ज हाल उनक दाहि हाथ समझ वाल टीएमस का कद्दावर शुभेंद अधिकार का आपस संबंध मुकाम पहुंच प्वॉयंट ऑफ़ नो रिटर्न कह,1
ब्रिस्बेन शुक्रवार निर्णायक टेस्ट शुर होग भारत आध ज़्याद टीम अभ डॉक्टर निर्भर,1
भारत का कैसा साल 2020साल का आख़री किसान आंदोलन सुर्खी बटोर,1
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
क्य किसान आंदोलन राजनीतिक रुख लेग बीबीस का सहय पत्रकार समीरात्मज मिश्र बत रह हाल,1
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
बीबीसी का नाम वायरल रोहिंग्या तस्वीर ग़लत फैक्ट चेकदावाः सोशल मीडिया फेसबुक ट्विटर व्हाट्सऐप रोहिंग्या बता बच्ची तस्वीर शेयर कर दावा बच्ची 54 साल का व्यक्ति शादी उम्र बच्चा जन्म दे,0
केंद्र सरकार 3067 लाख नॉन - गैज़ेटेड केंद्रीय कर्मचार तुरंत बोनस दे घोषण,1
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
बिहार पिछल मही संपन्न विधानसभ चुनाव एनडीए सत्  आन बिहार मुफ्त कोरो वैक्सीन लग वाद कर,1
केंद्रीय आयुष मंत्री श्रीपद नाइक सड़क दुर्घटना घायल पत्नी मौतदुर्घटना कर्नाटक का उत्तर कन्नड़ ज़िला अंकोला का पास मंत्री पत्नी फेौरन हेलिकॉप्टर एंबुलेंस गोवा ले जा केंद्रीय मंत्री पत्नी निधन,1
पाकिस्तान वाय का अत्याधुनिक लड़ाक विमान जेएफ़ - 17 का ब्लॉक - थ्र तैयार शुर दे चीन का सहयोग बन चौदह जेएफ़ - 17ब विमान पाकिस्तान वाय सौंप दे,1
जानिए औरंगाबाद इतिहासऔरंगाबाद सिटी औरंगाबाद ज़िला नया नाम रख बहस - उठ खड़ा,1
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
शुर वीक विस्मय का पास सिंथेटिक ट्रैक आधुनिक जिम सुविध नह यह बजाय वह कीचड भड़ ट्रैक ट्रेनिंग ले मॉनसून का दिन ट्रेनिंग मुश्किल,1
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
अंडा फंडा छिप हम ब्रह्मांड रहस्यअंडा का बारे जान,1
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
उनक कदम उनक रिश्तेदार दोस्त माँ क्य कह,1
कार्टून तकलीफ तकलीफ सवाल किसान आंदोलन सुप्रीम कोर्ट टिपण्ण कार्टून,1
अमेरिकी राष्ट्रपति चुनाव आख़िर नहीं आ पा रिज़ल्टअमेरिकी राष्ट्रपति चुनाव का परिणाम आ इतना देर भला लग,1
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
फाररांस का राष्ट्रपत का ख़िलाफ़ भोपाल का इक़बाल मैदान विशाल प्रदर्शन प्रदेश राजनीत वजह बन जा,1
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
भारत प्रशासित कश्मीर एनकाउंटर मामल मेजर हत्य का दोष हाफ़िज़ सईद साढ़ 15 साल जेल सज़ प्रेस रिव्य,1
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
भारत संक्रमण का 26 हज़ार नया मामला 387 मौत,1
अमेरिक राष्ट्रपत चुनाव का परिणाम आन इत देर भल क्य लग रह,1
सरकार गवाह बन सज़ नह बच सक नीरव मोद का बहन - बहनोई भारत भाग हीर व्यापार नीरव मोद बहन बहनोई सरकार गवाह बन ले आवेदन दिय,1
भारत इतना बडा आबादी पहुंच कोरोना वैक्सीनजब वैक्सीन बना दे बात भारत पावरहाउस भारत का सामने चुनौती,1
डेयरी फाार्म बदल ट्रांसजजडर ज़िंदगीट्रांसजेंडर समुदाय का लोग का नौकरी ढ़ूढ़ आसान नहीं,1
पाकिस्तान पुराना वीडियो गलत संदर्भ वायरल लोग फल सामान न ले हम खिल वीडियो रुक नहीं,0
सोशल मीडिया वायरल तस्वीर दरअसल आप गली - मोहल्ला आप घर अचानक कट्टरपंथी जिहादी भीड़ आ जा यह बच उपाय आप पास इलाज बुलडोजर,0
इंडोनेशिया समुन्द्र का स्थित मंदिर का वायरल तस्वीर सच हैइंडोनेशिया समुद्र का स्थित विष्णु भगवान मंदिर करीब 5 हजार साल पुराना,0
भारत बनाम ऑस्ट्रेलिया टेस्ट मैच नहीं भूल पाएंगेहिंदुस्तान ज़मीन हज़ार मील ऑस्ट्रेलिया धरती बीत महीना जीवन सार लिख,1
भारत बड़ा आबाद साफ़ पा नसीब नह बड़ा तादात लोग बास सेहत ख़राब वाल खा खा दूषित हव साँस ले ऐस जगह रह जह बेहद घन आबाद,1
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
कोरोना वायरस का वैरिएंट का वैक्सीन संभव - दुनिया जहानतारीख़ 24 नवंबर 2021 दक्षिण अफेरीका का वैज्ञानिक सार्स CoV2 का नया परेशान वैरिएंट का बारे विश्व स्वास्थ्य संगठन जानकारी साझा,1
भारत फ़ेसबुक बड़ा अधिकार आरोप लग बीजेप का का ख़िलाफ़ नफ़रत फैल वाल कंप नीत लाग नह दिय,1
कोरो वैक्सीन तैयार सभ  पहुंच सरकार का बड़ा चुनौ बन सक,1
मोद सरकार संसद भवन नया इमारत ले उतावल क्य नियम उपेक्ष का आरोप प्रस्तावित सेंट्रल विस्ट प्रोजेक्ट ज़्याद जानकार मिल का सवाल फ़ेहरिस्त लंब रह सुप्रीम कोर्ट संसद का निर्माण सरकार का रुख़ आक्रामक बत,1
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
बीजेप कांग्रेस अकाल आक्रामक केजरीवाल अवसरवादि करार दे रह आम आदम पार्ट दाव वह किसान का दिन खड़ क़ानून लोकसभ राज्य सभ पास,1
बेट का 64 उम्र एमबीबीएस पढ़ वाल पि पैर लग स्प्रिंग मदद वह चल सक आसा नह साल नीट परीक्ष पास एमबीबीएस पढ़ शुर वाल रिटायर्ड अधिकार,1
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
ब्रिसबेन का गाब मैदान टेस्ट मैच इतिहास दर्ज चुक का भारत सीरीज़ अप नाम,1
पाकिस्तान पुराना वीडियो गलत संदर्भ वायरल लोग फल सामान न ले हम खिल वीडियो रुक नहीं,0
1955 डॉक्टर आंबेड बीबीस का महात्म गांध का अप संबंध बात आंबेड पुण्यतिथ विशेष,1
इलाहाबाद हाईकोर्ट का ताज़ फ़ैसल का स्पेशल मैरिज ऐक्ट का शाद वाल जोड़ सार्वजनिक नोटिस बाध नह गुज़र होग,1
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
बिहार चुनाव का नतीज घोषण का नीतीश कुमार तेजस्व यादव ख़ामोश अख़्तियार ले दोन नतीज का दिन मीडिय का साम आ,1
इंडोनेशिया समुन्द्र का स्थित मंदिर का वायरल तस्वीर सच हैइंडोनेशिया समुद्र का स्थित विष्णु भगवान मंदिर करीब 5 हजार साल पुराना,0
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
सोशल मीडिया वायरल तस्वीर दरअसल आप गली - मोहल्ला आप घर अचानक कट्टरपंथी जिहादी भीड़ आ जा यह बच उपाय आप पास इलाज बुलडोजर,0
ओडिश का मयूरभंज गाय का झुंड विशालकाय हाथ दौड दिय,1
शम्सुर्रहमान फ़ारूक़ी जा नहीं युग अंत हैफारूक़ी साहब सिर्फ़ साहित्यकार भर नहीं वह महफ़िल संग्रहालय यूनिवर्सिटी गुज़रा जोमाना जीत - जागता तहज़ीब,1
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
टेस्ट वन डे मैच सबस ज़्याद विकेट ले वाल श्रीलंक का पूर्व स्पिनर मुथैय मुरलीधरन बन फ़िल्म विरोध रह क्य कह इसपर मुरलीधरन,1
हाफ़िज़ सईद एंट टेरर कोर्ट साढ़ 10 साल क़ैद सज़ सुन पाकिस्तान अदालत प्रतिबंधित संगठन जमात - उद - दाव का मुखिय हाफ़िज़ सईद साढ़ 10 साल क़ैद सज़ सुन,1
किसान आंदोलन 5 हस्ती जो नाम बन प्रदर्शन स्थलदिल्ली का सिंघू बॉर्डर जारी किसान का प्रदर्शन जगह अलग - अलग नाम दे,1
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
प्रधानमंत्री नरेंद्र मोदी मध्य प्रदेश का किसान कर संबोधित,1
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
केंद्र सरकार किसान बातचीत का बुला,1
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
क्य भूख कुपोषण भारत का सबस बड़ा चि ग्लोबल हंगर इंडेक्स 2020 का अनुसार दुनिय का 107 देश भारत 94व नंबर सूडान का,1
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
आसियान देश का मुक्त व्यापार समझौ आरसीईप रीजनल कॉम्प्रिहेंसिव इकोनॅमिक पार्टनरशिप विश्व सबस बड़ा व्यापार समझौ कह रह,1
बिहार चुनाव नतीजा जीत हार वाला - सिखायाराजनीतिक विश्लेषक कह तमाम मुद्दा का बावजूद जनता का मन बात भाँपना मुश्किल ज़मीनी हक़ीक़त टीवी डिबेट सोशल मीडिया अलग,1
चिन्मय त्रिपाठ संतोष झा अजय रायः हिंद कवि सुर लय दे वाल चेहर परिदृश्य बदल रह कवि का गायन का आयाम उभर रह हिन्द छंद - विहीन कवि गायन का नया प्रयोग रह,1
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
सोनल शर्म राजस्थान न्यायिक सेव आरजेएस 2018 चयन,1
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
पाकिस्तान पुराना वीडियो गलत संदर्भ वायरल लोग फल सामान न ले हम खिल वीडियो रुक नहीं,0
दक्षिण कोरिया पहुंच सेना प्रमुख जनरल नरवणे,1
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
सुप्रीम कोर्ट का कमेटी बना बोल किसानकिसान का संगठन का प्रतिनिधि भारतीय किसान यूनियन का नेता राकेश टिकैत बीबीसी बात चार लोग कमिटी बना उनपर किसान भरोसा नहीं,1
दलित का विजय किस्स का वाल भीम कोरेगांव 2018 हिंस का ज़्याद चर्च रह हिंस का मामल देश का - म बुद्धिजीव अभियुक्त बन जा यूएपीए धार लग जा जान जगह इतिहास दिश रह 2018 हिंस जांच,1
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
इंडोनेशिया समुन्द्र का स्थित मंदिर का वायरल तस्वीर सच हैइंडोनेशिया समुद्र का स्थित विष्णु भगवान मंदिर करीब 5 हजार साल पुराना,0
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
रोहतक ज़िल मुख्यालय भिवा रोड आठ किलोमीटर मुख्यमंत्र मनोहर लाल खट्टर का गाँव अप समस्य किसान का मुद्द ख़ामोश नह,1
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
सोशल मीडिया वायरल तस्वीर दरअसल आप गली - मोहल्ला आप घर अचानक कट्टरपंथी जिहादी भीड़ आ जा यह बच उपाय आप पास इलाज बुलडोजर,0
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
किसान सरकार का छठ दौर बातचीत पहल जान पूर्व कृष मंत्र पूर्व फ़ूड कमिश्नर पूर्व एफ़सीआई चेयरमैन मुद्द जुड़ जानकार क्य होग रास्,1
भारत सरकार लाल माँस संबंधित अप नियमावल हलाल शब्द हट दिय,1
नमाज पढ़ वाल कह ऐस सद्भाव बढ का पुजार सहमत कर जबक लोग धार्मिक भाव आहत मामल मान रह,1
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
इंडोनेशिया समुन्द्र का स्थित मंदिर का वायरल तस्वीर सच हैइंडोनेशिया समुद्र का स्थित विष्णु भगवान मंदिर करीब 5 हजार साल पुराना,0
अधिकार कह वैक्सीन का पहल तीस लाख डोज़ जल्द सार राज्य पहुंच दे,1
जरनैल सिंह भिंडरावाल स्वर्ण मंदिर निकाल योज ब्रिटिश अफ़सर सलाह ले,1
